154,148,0
145,139,0
138,155,0
129,139,0
167,133,0
138,160,0
164,148,0
160,130,0
143,156,0
145,141,0
156,181,0
146,173,0
152,157,0
146,158,0
142,148,0
164,135,0
177,155,0
142,162,0
155,150,0
167,156,0
156,149,0
148,157,0
145,147,0
167,141,0
145,147,0
129,153,0
152,144,0
139,151,0
127,148,0
144,131,0
167,151,0
140,148,0
135,143,0
143,150,0
147,176,0
157,154,0
123,126,0
151,137,0
139,161,0
144,157,0
157,160,0
158,142,0
165,168,0
147,169,0
140,171,0
137,160,0
143,139,0
147,147,0
170,133,0
145,151,0
145,136,0
136,140,0
161,150,0
164,156,0
166,132,0
150,147,0
164,130,0
135,136,0
142,136,0
151,130,0
159,141,0
145,147,0
128,149,0
157,149,0
156,144,0
159,158,0
169,150,0
146,180,0
149,133,0
156,121,0
154,143,0
155,134,0
138,151,0
168,156,0
163,151,0
150,161,0
154,150,0
159,153,0
154,133,0
148,139,0
162,144,0
131,155,0
171,153,0
127,143,0
142,145,0
138,158,0
177,137,0
160,156,0
142,157,0
159,177,0
140,146,0
152,168,0
136,135,0
147,144,0
144,162,0
167,141,0
158,165,0
143,151,0
158,159,0
147,162,0
91.65031179,102.19711661,1
119.79192137,93.88755889,1
86.24718906,137.97342939,1
104.29773526,99.52095629,1
97.17725772,105.50466671,1
72.39035543,95.62720996,1
117.1086363,103.89637146,1
97.79660576,79.75537688,1
118.61264513,116.51512762,1
76.2781751,99.97835337,1
101.30269043,86.97296823,1
121.10237586,127.2804147,1
90.30088501,102.89520371,1
96.92675845,99.15513454,1
92.72712268,89.82812412,1
91.46210526,130.49772435,1
113.67383635,135.02746516,1
88.45387613,56.78729385,1
97.7508431,96.77465189,1
116.87494253,102.41209335,1
111.611067,71.92794977,1
108.01217492,109.20572714,1
102.59638041,59.73095702,1
120.75661342,114.02385874,1
108.35576554,109.20810499,1
107.36042579,130.18530511,1
110.89357585,116.70838598,1
131.0069962,91.11811595,1
100.33540486,90.53269955,1
100.09315514,101.5007891,1
115.06213562,116.25016147,1
137.69252613,127.79717093,1
103.27450347,123.64478187,1
112.32858984,92.1449046,1
117.60943455,125.06730584,1
115.14484732,99.6759189,1
79.4798089,133.58397808,1
89.64987994,88.15703593,1
117.60773781,113.67608039,1
121.01587042,134.85395142,1
66.68456813,86.55461129,1
109.02804407,113.42631377,1
72.58176519,93.51760926,1
90.74920426,104.34448619,1
90.94814636,87.43100943,1
127.57512895,57.85919212,1
115.3652214,117.31723244,1
87.50977772,105.58228863,1
97.26912124,139.34022601,1
108.60338467,120.16229347,1
94.55437811,79.78198396,1
107.43243649,112.32530675,1
106.994811,108.0797813,1
114.519851,104.33681786,1
96.71935957,119.72306783,1
112.18946519,119.37976805,1
106.75637681,77.36408339,1
111.78823166,135.34401967,1
112.30537578,155.61185311,1
60.90316207,89.29833701,1
149.39860637,81.57986842,1
89.75015345,68.59420856,1
83.06760275,129.95743458,1
90.66716777,95.34234506,1
144.08501038,100.46440744,1
91.70211011,104.88505923,1
114.1629103,97.05258443,1
95.1909092,85.4542629,1
110.124711,65.9688918,1
100.99504029,112.73779643,1
101.56490227,96.08286924,1
100.76428343,93.15162983,1
93.87321452,87.5162337,1
98.96553253,42.01658701,1
125.9282558,134.11385541,1
50.85650683,74.95476564,1
102.15476305,112.5057378,1
92.65848133,100.7695709,1
104.09863994,75.75500126,1
114.62260985,80.08551635,1
97.6328306,131.12858083,1
107.8632461,123.14170002,1
102.72156817,132.42375843,1
72.85711886,75.59696111,1
92.70522178,120.12426302,1
102.87118161,106.92496253,1
95.8373813,114.3987939,1
92.84280648,119.4655351,1
101.9486269,101.31243354,1
109.45923183,119.72143381,1
114.74641358,94.86672213,1
66.12975966,120.10471137,1
106.18031162,89.40947297,1
105.58089733,117.80625643,1
117.03435825,87.59973786,1
87.57799489,69.77387115,1
107.3541419,111.75934741,1
139.85694867,80.06386738,1
96.9597883,100.18893018,1
91.64168731,78.50354004,1
14.511348332582823,21.77554985751997,2
8.576775473588231,13.652057021838724,2
17.119773370559635,39.51587244862871,2
46.68282623610126,18.684562615735256,2
137.68417113144469,6.77832252806261,2
98.53337191220636,53.728740041596055,2
14.472902139198233,16.96743760010629,2
6.454825719133936,19.685986495175754,2
52.57453413679334,0.834724499145697,2
5.555952932351935,0.5717272701425158,2
21.218881492054262,26.525248602472747,2
12.822553364490604,11.774766681094668,2
0.013183186714550816,1.9174464830623479,2
47.31134504304747,34.85747756915257,2
60.00730198268413,18.60761660450639,2
44.21620885435699,8.89833719542926,2
7.2062725217823145,15.073936633822216,2
5.8196236570959,12.37995062414658,2
18.393249944334404,75.7198812349661,2
60.43368380744801,10.236140613620828,2
45.82407581199546,3.4402811486789115,2
2.429871412516133,34.41362675822546,2
13.787372141805026,42.721215044705026,2
72.9163535064038,3.4301152201502143,2
1.544170246155876,7.6571925298056325,2
10.940493798548276,43.68935599724503,2
10.503433318894748,9.24957587116182,2
44.95692394394596,2.885483969278045,2
33.32195368226029,49.893527003325346,2
6.582741114613942,43.686658678426035,2
15.40292720009799,2.325159728629557,2
10.342612869585711,13.521821197355157,2
10.593649150912308,31.35209602906367,2
31.480359123386293,34.928509803927135,2
0.7377816467503501,69.65790037144858,2
8.445694192119415,54.931216623861935,2
22.658013501737948,35.98029445807433,2
18.06410409091664,0.8162466561579861,2
22.286587939708074,19.75850231841348,2
1.2696037006567191,22.795625838524717,2
27.768579740868702,11.33529170812862,2
49.134278985948335,6.196117246870654,2
27.33126485243453,26.00879811856574,2
25.081384052413842,23.54745848812589,2
51.006225776493764,34.15721237933946,2
35.52518916121274,4.656622665850167,2
0.31494230727383704,17.343670561624776,2
26.980003411470065,4.2558393286339,2
9.37161701462404,83.42804487292011,2
4.065871182193376,43.958323091857686,2
7.937563238111029,3.6922964338287225,2
32.82785783432947,45.60016361096785,2
6.94788082754358,10.707982273930362,2
24.332958211800868,51.9866562905276,2
81.03540091586734,5.281529172604719,2
19.05005653214838,23.901825588139918,2
3.711366589570468,17.685485188972514,2
65.8593197424399,35.901487990756586,2
2.534944243901177,30.37282264491704,2
0.4569841743766914,4.8537795524427,2
5.973157623624527,2.6244763231524795,2
26.327883433303406,2.090869073962173,2
17.29473033831379,21.14982232661401,2
11.537058647416108,39.27494419282994,2
8.62388193869173,64.86032229159075,2
20.681409679810255,9.737688142544537,2
13.890603837275005,10.27090138578524,2
145.99517671780424,0.07747159849658598,2
50.095870961330625,28.50502056335868,2
80.70979446132442,59.710212394269966,2
14.680878076649616,40.17239699233038,2
45.708318169931786,15.170930158983595,2
64.53348334279848,38.38246497058353,2
26.762938290295914,10.787336151130896,2
1.6184706774513118,0.7369061018458906,2
62.51765105259045,59.260902134892355,2
22.192662019188184,2.113961498994148,2
1.461219069727619,7.764796875811171,2
112.62011857976918,3.2882960825518506,2
38.331988080192126,25.284852646877994,2
50.1765507970131,31.645878371709184,2
23.042086927971777,11.087391384676925,2
5.382945468810849,23.08650401866163,2
78.76127983117775,67.92368057742992,2
5.622846057171767,31.78201469818963,2
5.479492594228691,6.126652416305281,2
13.446524126274761,36.33869924660764,2
104.06889612495462,15.234868030011489,2
24.850165290275267,37.479695559135386,2
12.85706607705565,18.285326562105748,2
